id,title,vote_average,vote_count,revenue,budget,popularity,genres,release_date,imdb_id,production_countries,original_language,ROI
18086,Fright Night Part 2,6.374,349,2983784,0,21.858,"Horror, Comedy",1988-04-07,tt0097390,United States of America,en,2318893.3636363638
4283,Primeval,6.029,349,15291277,0,18.371,"Adventure, Horror, Action",2007-01-12,tt0772193,United States of America,en,2318893.3636363638
14684,School Ties,6.473,349,14715067,0,16.643,Drama,1992-09-18,tt0105327,United States of America,en,2318893.3636363638
341744,Truman,7.011,349,9027600,0,6.827,"Drama, Comedy",2015-09-24,tt3754940,"Argentina, Spain",es,2318893.3636363638
43266,How Green Was My Valley,7.229,349,6000000,1250000,15.108,Drama,1941-10-28,tt0033729,United States of America,en,3.8
3309,Mildred Pierce,7.597,349,5638000,1453000,11.618,"Crime, Drama",1945-10-20,tt0037913,United States of America,en,2.8802477632484513
1088,Whale Rider,7.132,349,41400000,8000000,13.582,"Drama, Family",2003-01-30,tt0298228,"Germany, New Zealand",en,4.175
359790,Blackway,5.258,349,16458,8000000,9.717,"Thriller, Mystery",2015-10-03,tt4061010,United States of America,en,-0.99794275
182127,Ip Man: The Final Fight,6.1,349,3967001,0,3.103,"Action, Drama",2013-03-22,tt2495118,Hong Kong,cn,2318893.3636363638
10339,Moby Dick,6.966,349,10400000,4500000,17.804,"Adventure, Drama",1956-06-27,tt0049513,United States of America,en,1.3111111111111111
417466,Monos,6.66,349,1929915,1800000,8.91,"Drama, Adventure",2019-08-15,tt6062774,"Argentina, Colombia, Denmark, France, Germany, Netherlands, Sweden, Switzerland, United States of America, Uruguay",es,0.072175
209189,Life of Crime,5.734,349,265452,12000000,19.123,"Comedy, Crime",2013-09-14,tt1663207,United States of America,en,-0.977879
27793,The NeverEnding Story III,4.405,349,0,17000000,18.353,"Fantasy, Family",1994-10-26,tt0110647,"Germany, United States of America",en,-1.0
5801,Pather Panchali,8.033,349,536364,0,13.069,Drama,1955-08-26,tt0048473,India,bn,2318893.3636363638
241771,Beyond the Lights,6.909,348,14618727,7000000,10.129,"Romance, Drama",2014-11-14,tt3125324,United States of America,en,1.0883895714285714
9438,Mr. Magoo,4.418,348,75000000,30000000,11.477,"Comedy, Family",1997-12-25,tt0119718,United States of America,en,1.5
351809,To Steal from a Thief,6.227,348,9074836,6700000,12.605,"Crime, Thriller",2016-03-03,tt3655414,"Argentina, France, Spain, United States of America",es,0.35445313432835823
14070,Ghajini,6.989,348,76000000,9100000,14.545,"Action, Romance, Thriller",2008-12-25,tt1166100,India,hi,7.351648351648351
16241,The Boys from Brazil,6.708,348,19000000,12000000,12.579,"Drama, Mystery, Science Fiction",1978-10-05,tt0077269,"United Kingdom, United States of America",en,0.5833333333333334
652722,In the Arms of an Assassin,7.98,348,425332,0,17.049,"Romance, Thriller",2019-12-06,tt10080270,Dominican Republic,es,2318893.3636363638
34463,Three Little Pigs,6.8,348,0,15719,10.644,"Music, Animation, Comedy, Family",1933-05-27,tt0024660,United States of America,en,-1.0
24452,The Little Shop of Horrors,6.204,348,0,30000,13.682,"Horror, Comedy, Fantasy",1960-08-05,tt0054033,United States of America,en,-1.0
412547,Killing Gunther,4.803,348,197616,0,14.148,"Action, Comedy",2017-09-22,tt5689068,"Canada, United States of America, United Kingdom",en,2318893.3636363638
13373,Millions,6.328,348,11782282,0,13.241,"Comedy, Crime, Drama, Family",2004-04-29,tt0366777,"Belgium, France, United Kingdom",en,2318893.3636363638
15602,Grumpier Old Men,6.476,347,71500000,25000000,14.815,"Romance, Comedy",1995-12-22,tt0113228,United States of America,en,1.86
1845,2 Days in Paris,6.245,347,19776159,0,10.944,"Comedy, Romance",2007-02-09,tt0841044,"France, Germany",en,2318893.3636363638
15171,Charlotte's Web,6.728,347,5232000,0,14.275,"Family, Music, Animation, Drama, Comedy",1973-03-01,tt0070016,United States of America,en,2318893.3636363638
248933,The Dark Valley,7.089,347,0,6875270,6.737,"Drama, Thriller",2014-02-13,tt2650978,"Austria, Germany",de,-1.0
430528,If I Were a Boy,5.34,347,1162912,0,10.806,Comedy,2017-02-22,tt5598172,"Belgium, France",fr,2318893.3636363638
12912,Chaos Theory,6.3,347,240476,0,9.61,"Comedy, Drama, Romance",2007-10-26,tt0460745,United States of America,en,2318893.3636363638
44009,Another Year,6.984,347,18124262,8000000,11.416,"Drama, Comedy",2010-11-05,tt1431181,"United Kingdom, United States of America",en,1.26553275
3121,Nashville,7.3,347,9991258,2200000,11.764,"Drama, Music, Comedy",1975-06-11,tt0073440,United States of America,en,3.541480909090909
48769,Gramps Is in the Resistance,6.914,347,0,3000000,9.922,"Comedy, War",1983-10-26,tt0086079,France,fr,-1.0
436,Maria Full of Grace,7.223,347,12450821,3000000,8.27,"Drama, Thriller, Crime",2004-01-18,tt0390221,"Ecuador, Colombia, United States of America",es,3.1502736666666666
341392,Lolo,5.326,347,24134,0,8.909,Comedy,2015-09-03,tt4085944,France,fr,2318893.3636363638
7511,The Last Kiss,5.984,346,0,20000000,10.19,"Comedy, Drama, Romance",2006-09-10,tt0434139,United States of America,en,-1.0
595985,Cold Blood,5.355,346,0,2700000,19.792,"Thriller, Action",2019-05-15,tt9082020,"Belgium, France, Ukraine",en,-1.0
326425,Extraction,4.553,346,16775,0,12.702,"Action, Thriller",2015-12-18,tt4382872,"United Kingdom, United States of America",en,2318893.3636363638
459616,The Brand New Adventures of Aladin,4.828,346,25498160,18900000,7.287,Comedy,2018-10-03,tt7136896,France,fr,0.3491089947089947
9625,The Glimmer Man,5.441,346,20350000,45000000,13.126,"Action, Crime",1996-10-04,tt0116421,United States of America,en,-0.5477777777777778
640923,Kidz,5.9,346,3700000,0,5.274,Comedy,2020-01-23,tt10937670,Italy,it,2318893.3636363638
8272,The Savages,6.801,345,10653221,0,9.792,Drama,2007-01-19,tt0775529,United States of America,en,2318893.3636363638
652004,The Wolf of Snow Hollow,6.162,345,239828,2000000,11.189,"Horror, Thriller",2020-10-23,tt11140488,United States of America,en,-0.880086
621707,The Vigil,5.814,345,742476,0,15.351,"Horror, Thriller, Mystery",2020-07-01,tt10793644,United States of America,en,2318893.3636363638
273169,French Women,5.749,345,12058187,5000000,8.066,Comedy,2014-06-04,tt3098306,France,fr,1.4116374
533514,Violet Evergarden: The Movie,8.343,345,20339624,0,23.115,"Animation, Fantasy, Romance, Drama",2020-09-18,tt8652818,Japan,ja,2318893.3636363638
10836,Dagon,6.174,345,0,4800000,11.915,"Fantasy, Horror, Thriller",2001-10-12,tt0264508,Spain,en,-1.0
641790,Trauma Center,5.558,345,92968,0,10.852,"Action, Thriller",2019-12-06,tt9625664,"Puerto Rico, United States of America",en,2318893.3636363638
94047,My Way,7.868,345,16653488,25500000,14.108,"Drama, Action, History, War",2011-12-21,tt1606384,South Korea,ko,-0.34692203921568626
18129,The Grifters,6.5,345,13446769,0,14.883,"Crime, Drama",1990-08-08,tt0099703,United States of America,en,2318893.3636363638
820609,No One Will Save You,6.897,345,0,22800000,961.212,"Horror, Science Fiction, Thriller",2023-09-22,tt14509110,United States of America,en,-1.0
592336,Don't Stop Me Now,6.4,344,5000000,8000000,9.297,Comedy,2019-04-18,tt9260446,Italy,it,-0.375
216,Ali: Fear Eats the Soul,7.728,344,0,130000,10.676,"Romance, Drama",1974-06-05,tt0071141,Germany,de,-1.0
10839,Cross of Iron,7.0,344,201,6000000,16.014,"Drama, Action, History, War",1977-01-29,tt0074695,"Germany, United Kingdom",en,-0.9999665
15265,The Red Balloon,7.717,344,48980,0,11.855,"Comedy, Drama, Family, Fantasy",1956-08-24,tt0048980,France,fr,2318893.3636363638
16520,The King and I,7.097,344,21300000,4550000,19.579,"Drama, Romance, Adventure, Music",1956-06-29,tt0049408,United States of America,en,3.681318681318681
10337,Bugsy,6.376,344,49114016,30000000,11.208,"Crime, Drama, Mystery",1991-12-10,tt0101516,United States of America,en,0.6371338666666667
514277,Mara,5.658,344,661769,5000000,9.74,"Crime, Horror, Thriller",2018-08-22,tt1773753,"United States of America, United Kingdom",en,-0.8676462
2290,Jakob the Liar,6.682,344,4956701,45000000,13.192,"Comedy, Drama, History",1999-09-16,tt0120716,"France, Hungary, United States of America",en,-0.8898510888888889
312669,Maggie's Plan,5.714,344,3351735,0,12.197,"Romance, Comedy, Drama",2016-04-27,tt3471098,United States of America,en,2318893.3636363638
11832,Babette's Feast,7.203,344,4398938,0,11.955,Drama,1987-08-11,tt0092603,Denmark,da,2318893.3636363638
11854,Kuch Kuch Hota Hai,7.551,343,15306000,153000,16.739,"Romance, Drama",1998-10-16,tt0172684,India,hi,99.03921568627452
28665,Fame,5.692,343,77211836,18000000,10.409,"Music, Comedy, Drama, Romance",2009-09-23,tt1016075,United States of America,en,3.2895464444444444
11060,Internal Affairs,6.259,343,27734391,15000000,11.771,"Crime, Drama",1990-01-12,tt0099850,"Canada, United States of America",en,0.8489594
5951,The Jane Austen Book Club,6.551,343,7163566,0,12.333,"Comedy, Romance",2007-09-09,tt0866437,United States of America,en,2318893.3636363638
308453,The Bronze,6.058,343,615816,3500000,10.342,"Drama, Comedy",2016-01-22,tt3859304,United States of America,en,-0.8240525714285715
11342,Warlock,6.281,343,9094451,7000000,15.798,"Horror, Fantasy, Action",1989-06-01,tt0098622,United States of America,en,0.29920728571428573
33107,And Soon the Darkness,5.217,343,177182,0,11.007,"Horror, Thriller, Crime, Mystery",2010-02-25,tt1391034,"Argentina, France, United States of America",en,2318893.3636363638
8208,The Man Who Knew Too Much,6.4,342,0,180000,12.161,"Thriller, Mystery",1934-12-01,tt0025452,United Kingdom,en,-1.0
57825,Bride & Prejudice,6.477,342,0,7000000,13.231,"Drama, Comedy, Romance",2004-02-11,tt0361411,"Belgium, France, India, United Kingdom, United States of America",en,-1.0
114478,Starship Troopers: Invasion,5.8,342,193425,0,23.244,"Animation, Action, Science Fiction",2012-08-28,tt2085930,"Japan, United States of America",en,2318893.3636363638
125490,Antiviral,5.934,342,0,2400000,9.649,"Science Fiction, Horror",2012-09-19,tt2099556,Canada,en,-1.0
6076,Rabbit Without Ears,6.158,342,81303447,0,9.562,"Drama, Comedy, Romance",2007-12-01,tt0960790,Germany,de,2318893.3636363638
846433,The Enforcer,7.2,342,0,1261569,36.858,"Action, Crime, Drama, Thriller",2022-09-22,tt14857730,United States of America,en,-1.0
235271,Addicted,5.809,341,17534314,0,16.85,"Drama, Thriller",2014-10-10,tt2205401,United States of America,en,2318893.3636363638
19766,Inspector Gadget 2,4.092,341,0,12000000,10.304,"Action, Adventure, Comedy, Family",2003-03-11,tt0301454,Australia,en,-1.0
68684,Detention,5.616,341,0,10000000,11.015,"Horror, Comedy, Science Fiction",2011-03-16,tt1701990,United States of America,en,-1.0
10425,The Death and Life of Bobby Z,6.2,341,413454,22000000,13.425,"Drama, Action, Thriller, Crime",2007-07-23,tt0473188,"Germany, United States of America",en,-0.9812066363636364
403431,Brigsby Bear,7.202,341,532669,0,8.239,"Comedy, Drama",2017-07-27,tt5805752,United States of America,en,2318893.3636363638
414453,Columbus,7.037,341,1015744,700000,18.437,Drama,2017-08-04,tt5990474,United States of America,en,0.45106285714285715
28794,The House by the Cemetery,6.2,341,1845819,786801,12.91,Horror,1981-08-14,tt0082966,Italy,it,1.3459794789279627
18764,Twin Dragons,6.758,341,8332431,10000000,15.162,"Comedy, Action",1992-01-15,tt0105399,Hong Kong,cn,-0.1667569
34106,You Can't Take It with You,7.462,341,7433101,1644736,13.824,"Comedy, Romance",1938-09-01,tt0030993,United States of America,en,3.5193277218957935
5857,I Know Who Killed Me,4.524,340,9620399,12000000,12.349,"Thriller, Horror, Mystery",2007-07-27,tt0897361,United States of America,en,-0.19830008333333332
6440,The Shipping News,6.3,340,24690441,38000000,12.739,"Drama, Romance",2001-12-18,tt0120824,"Canada, United States of America",en,-0.3502515526315789
13613,Day of the Dead,5.193,340,0,18000000,13.022,"Horror, Thriller, Action",2008-04-08,tt0489018,United States of America,en,-1.0
500904,A Vigilante,5.407,340,83012,0,10.358,"Thriller, Drama",2019-03-29,tt6211976,United States of America,en,2318893.3636363638
10606,The Philadelphia Experiment,6.099,340,0,21000000,14.152,"Science Fiction, Adventure, Thriller",1984-08-03,tt0087910,United States of America,en,-1.0
809107,Z-O-M-B-I-E-S 3,7.513,340,0,36000000,18.257,"Music, Fantasy, Comedy, Science Fiction, Family, TV Movie",2022-07-09,tt14301252,"Canada, United States of America",en,-1.0
9442,Dead Men Don't Wear Plaid,6.624,339,18196170,9000000,17.775,"Comedy, Mystery",1982-05-21,tt0083798,United States of America,en,1.0217966666666667
2370,Topaz,6.0,339,6000000,4000000,12.012,"Drama, Thriller",1969-12-17,tt0065112,United States of America,en,0.5
71677,Assassination Games,6.18,339,0,8000000,13.866,Action,2011-07-28,tt1436568,United States of America,en,-1.0
255157,The Forger,5.799,339,0,15000000,9.226,"Thriller, Crime, Drama",2014-09-10,tt2376218,United States of America,en,-1.0
10671,Airport,6.379,339,100489151,10000000,14.059,"Action, Drama, Thriller",1970-05-29,tt0065377,United States of America,en,9.0489151
426338,Holy Camp!,6.832,339,2963886,3144622,9.059,"Comedy, Romance",2017-09-29,tt5176252,Spain,es,-0.05747463447117014
11042,The Barbarian Invasions,7.058,339,3432342,8000000,10.455,"Comedy, Drama",2003-09-24,tt0338135,"Canada, France",fr,-0.57095725
10765,Private Benjamin,5.956,339,69800000,15000000,9.222,Comedy,1980-10-06,tt0081375,United States of America,en,3.6533333333333333
622420,The Jack in the Box,5.898,339,1035734,0,17.962,Horror,2019-11-09,tt10645682,United Kingdom,en,2318893.3636363638
347945,Synchronicity,5.661,339,4505,0,9.172,"Thriller, Mystery, Science Fiction",2015-07-22,tt2049543,"Mexico, United States of America",en,2318893.3636363638
14429,Drive Me Crazy,6.6,339,22593409,8000000,13.551,"Romance, Comedy, Drama",1999-10-01,tt0164114,United States of America,en,1.824176125
17707,Brokedown Palace,6.382,338,10115013,25000000,14.17,Drama,1999-08-13,tt0120620,United States of America,en,-0.59539948
121826,Quartet,6.472,338,59520298,11000000,12.753,"Drama, Comedy, Romance",2012-09-08,tt1441951,United Kingdom,en,4.410936181818182
400,Things to Do in Denver When You're Dead,6.496,338,529766,8000000,19.11,"Drama, Crime",1995-12-01,tt0114660,United States of America,en,-0.93377925
30596,Bodyguards and Assassins,6.8,338,6604537,23000000,15.563,"Drama, Action, History",2009-12-18,tt1403130,"China, Hong Kong",cn,-0.7128462173913044
14819,Heavyweights,6.111,338,17689177,10000000,14.036,"Family, Comedy, Drama",1995-02-17,tt0110006,United States of America,en,0.7689177
10476,Hustle & Flow,7.1,338,23563727,8000000,13.152,"Crime, Drama, Music",2005-07-22,tt0410097,United States of America,en,1.945465875
20187,The Eiger Sanction,6.117,338,14200000,0,16.413,"Action, Adventure, Drama",1975-05-21,tt0072926,United States of America,en,2318893.3636363638
1859,Ninotchka,7.51,338,2279000,1365000,10.44,"Comedy, Romance",1939-11-23,tt0031725,United States of America,en,0.6695970695970695
16328,Johnny Got His Gun,7.475,338,0,1000000,9.841,"War, Drama",1971-08-04,tt0067277,United States of America,en,-1.0
13555,The Funhouse,5.864,337,7886857,0,13.366,Horror,1981-03-13,tt0082427,United States of America,en,2318893.3636363638
11157,She-Devil,5.822,337,15400000,20000000,11.961,Comedy,1989-12-08,tt0098309,United States of America,en,-0.23
171540,Big Bad Wolves,6.631,337,33232,0,9.038,"Comedy, Crime, Thriller, Horror",2013-04-21,tt2309224,Israel,he,2318893.3636363638
2016,Days of Glory,6.677,337,22963701,14500000,11.104,"Drama, History, War",2006-09-27,tt0444182,"Algeria, Belgium, France, Morocco",fr,0.5837035172413793
445030,"No Game, No Life: Zero",7.82,337,6000000,0,13.538,"Animation, Action, Drama, Romance, Fantasy, Adventure",2017-07-15,tt5914996,Japan,ja,2318893.3636363638
14285,The Thin Blue Line,7.709,337,1209846,0,8.616,"Crime, Documentary",1988-08-28,tt0096257,United States of America,en,2318893.3636363638
339405,Christine,6.778,336,0,313465,23.484,Drama,2016-10-14,tt4666726,United States of America,en,-1.0
1665,Last Days,5.554,336,1928985,0,9.322,Drama,2005-06-12,tt0403217,United States of America,en,2318893.3636363638
377154,Being 17,6.878,336,2000000,0,7.991,Drama,2016-02-27,tt4331970,France,fr,2318893.3636363638
1049,Sommersby,6.315,336,140081992,30000000,16.487,"Drama, Thriller, Mystery, Romance",1993-02-05,tt0108185,"France, United States of America",en,3.6693997333333335
7091,Vampire's Kiss,5.963,336,725131,2000000,13.446,"Comedy, Horror",1988-09-17,tt0098577,United States of America,en,-0.6374345
354857,Regular Show: The Movie,7.9,336,0,3000000,17.106,"Animation, Comedy, Science Fiction, TV Movie, Adventure, Action",2015-09-01,tt4920274,United States of America,en,-1.0
419639,The Thinning,6.832,336,0,100000,27.378,"Thriller, Drama, Horror",2016-10-12,tt5254868,United States of America,en,-1.0
8512,Devil in a Blue Dress,6.342,336,16140822,27000000,14.314,"Thriller, Crime, Drama, Mystery",1995-09-15,tt0112857,United States of America,en,-0.40219177777777776
19997,Niagara,6.748,335,8500000,1250000,14.972,Thriller,1953-01-26,tt0046126,United States of America,en,5.8
391714,On Chesil Beach,6.13,335,3335913,745971,8.982,"Drama, Romance",2018-01-19,tt1667321,United Kingdom,en,3.471907084859867
346681,Wilson,6.018,335,653951,0,8.126,"Comedy, Drama",2017-03-24,tt1781058,United States of America,en,2318893.3636363638
15600,Missing,7.25,335,14000000,0,11.078,"Drama, Mystery, Thriller",1982-02-12,tt0084335,"Mexico, United States of America",en,2318893.3636363638
518896,Warriors of Future,7.209,335,100730000,0,34.245,"Drama, Action, Science Fiction",2022-08-05,tt7375466,"China, Hong Kong",zh,2318893.3636363638
11217,Club Dread,5.178,335,5001655,8500000,13.347,"Comedy, Horror",2004-02-27,tt0331953,United States of America,en,-0.41157
1420,Breakfast on Pluto,7.125,335,3942254,0,13.407,"Drama, Comedy",2005-09-03,tt0411195,"Ireland, United Kingdom",en,2318893.3636363638
